x0,x1,x2,label
1.0,-5.547935127017448,-0.5526948241869303,1.0
1.0,-5.432970808523861,1.37975018083132,1.0
1.0,-6.804745211298004,0.41101875293077794,1.0
1.0,-5.044677995274935,-1.5603715296340455,1.0
1.0,-4.056909524548056,1.4271324575493005,1.0
1.0,-5.706759376365669,-0.8267174586255178,1.0
1.0,-3.9135003951530667,0.4803063814385551,1.0
1.0,-7.1839120048147045,0.9922245614810762,1.0
1.0,-6.216407744587977,0.3829334699606139,1.0
1.0,-3.8772042161723954,0.46084917420591054,1.0
1.0,-5.439267423122104,1.8414375675500623,1.0
1.0,-5.064330669479257,-0.05919387417072001,1.0
1.0,-5.218161772921353,0.3225799472032651,1.0
1.0,-5.255519609794405,0.326810849898856,1.0
1.0,-4.028578206901362,-0.16660319005219285,1.0
1.0,-5.366779500419252,0.07382668230933692,1.0
1.0,-5.009489101834855,0.18766091236525992,1.0
1.0,-7.422102916259221,-1.6560644600683239,1.0
1.0,-5.105120415548223,-0.6145421739793488,1.0
1.0,-3.610842346178978,0.47161338851637924,1.0
1.0,-5.9590203729604445,0.2640904926542128,1.0
1.0,-5.87703024336486,1.1407084465755934,1.0
1.0,-5.681095949386845,1.4590588780378775,1.0
1.0,-5.073538697468165,0.8787877044317971,1.0
1.0,-5.3797645862308405,0.39937041210008245,1.0
1.0,-5.8919662677266755,-0.6339414703814851,1.0
1.0,-5.2696703169824195,-1.5605665125736314,1.0
1.0,-5.960270662160113,0.14266449634021383,1.0
1.0,-4.750131209120931,-1.6251038223467145,1.0
1.0,-3.855203493565609,-0.15531867459931317,1.0
1.0,-5.5049438580308605,1.327465165544192,1.0
1.0,-4.838507573975339,0.3118207083320615,1.0
1.0,-4.836444149289534,0.9121109939331731,1.0
1.0,-3.2518815070365514,1.0640667365067704,1.0
1.0,-6.386804783065778,-0.19705852041748,1.0
1.0,-3.949184511765422,-1.9243079082490377,1.0
1.0,-4.069477720914628,-1.803535046555191,1.0
1.0,-4.479500547103036,1.2317186736122003,1.0
1.0,-5.798729037906736,-0.3694043040086619,1.0
1.0,-5.40013487006791,0.12576326006179328,1.0
1.0,-5.046784170544418,-0.7625397369538544,1.0
1.0,-5.175613246881478,-0.048413370431951125,1.0
1.0,-7.161546177094351,1.049892105833174,1.0
1.0,-3.9745817943022317,-0.5562323644068081,1.0
1.0,-4.9389332516883995,0.13118626190684027,1.0
1.0,-6.023488415073659,0.1893142220328977,1.0
1.0,-5.009599449918689,0.6152890570325251,1.0
1.0,-5.712494975819906,1.606982350205799,1.0
1.0,-5.317056629104492,-0.3289507834609862,1.0
1.0,-4.469855738412245,0.7621726395227125,1.0
1.0,-5.126320507898562,-0.04512441945018615,1.0
1.0,-4.75052203373095,-0.361432493984578,1.0
1.0,-3.936064850536665,-0.4081359150024574,1.0
1.0,-4.422454527843481,-0.2578876802224434,1.0
1.0,-5.081421890183106,0.6599463259759693,1.0
1.0,-6.241859000446839,-0.4723868106576376,1.0
1.0,-6.203638096320745,-1.119712253977963,1.0
1.0,-4.772948939593796,-0.037514217097375534,1.0
1.0,-4.183291243269192,1.918688617987667,1.0
1.0,-6.20903677543358,-0.8504752868460913,1.0
1.0,-5.464261198320093,-1.0380337011820018,1.0
1.0,-5.091277759834751,-1.401214200306188,1.0
1.0,-4.328043036176597,-1.5857659442525835,1.0
1.0,-4.149471638284188,1.0509237264352835,1.0
1.0,-5.232047948369645,0.057599883200113285,1.0
1.0,-6.965133588700269,-0.022238038305548737,1.0
1.0,-5.226420054877573,-0.18946378049654602,1.0
1.0,-5.065727918505144,0.8211857531142964,1.0
1.0,-4.244009733125061,2.9018990827048863,1.0
1.0,-4.980519400929694,1.474629617054443,1.0
1.0,-5.497650768249801,0.42713419691648735,1.0
1.0,-5.280862186052633,0.474472403501812,1.0
1.0,-4.800934429681471,0.236029377369335,1.0
1.0,-5.667495541901052,-1.1840464607188743,1.0
1.0,-4.743979916380653,-0.8030530249124473,1.0
1.0,-4.663558405990111,0.0508341182369708,1.0
1.0,-4.511938030162807,0.3583693819331306,1.0
1.0,-4.144838543044923,-2.4753479799389155,1.0
1.0,-5.30880913287667,-0.1633855933588915,1.0
1.0,-6.571874354331086,-1.6099684832575125,1.0
1.0,-4.06602721165589,-1.7597222730346422,1.0
1.0,-3.5763240408971693,0.6997762774920929,1.0
1.0,-3.583328483654979,-0.018293992677597248,1.0
1.0,-5.729540418741654,-0.1771880574140843,1.0
1.0,-3.2052802606511914,0.22066592439027632,1.0
